Area Code,Date,Market Size,Market,Product Line,Product Type,Product,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
815,7/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Illinois,Regular,$80 ,$120 ,$90 ,$200 ,$94 ,608,$136 ,$26 ,1,$99 ,$230 ,$37 
815,7/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Illinois,Regular,$40 ,$70 ,$30 ,$110 ,$52 ,668,$79 ,$17 ,1,$31 ,$131 ,$48 
224,7/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Illinois,Regular,$330 ,$470 ,$340 ,$800 ,$291 ,"1,742",$387 ,$96 ,1,$259 ,$678 ,$128 
312,7/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Illinois,Decaf,$300 ,$320 ,$220 ,$620 ,$266 ,"1,819",$266 ,$74 ,1,$168 ,$532 ,$98 
217,7/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,$160 ,$230 ,$170 ,$390 ,$154 ,833,$222 ,$49 ,1,$150 ,$376 ,$72 
312,7/1/12,Major Market,Central,Beans,Coffee,Colombian,Illinois,Regular,$250 ,$340 ,$230 ,$590 ,$238 ,"1,190",$329 ,$78 ,1,$208 ,$567 ,$121 
319,7/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,$250 ,$340 ,$240 ,$590 ,$291 ,"1,742",$387 ,$96 ,1,$258 ,$678 ,$129 
319,7/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Iowa,Decaf,$130 ,$200 ,$150 ,$330 ,$154 ,833,$222 ,$49 ,1,$150 ,$376 ,$72 
515,7/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Iowa,Regular,$220 ,$240 ,$150 ,$460 ,$266 ,"1,819",$266 ,$74 ,1,$167 ,$532 ,$99 
319,7/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Iowa,Regular,$230 ,$290 ,$170 ,$520 ,$270 ,"1,834",$332 ,$102 ,1,$197 ,$602 ,$135 
641,7/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Iowa,Regular,$20 ,$30 ,$20 ,$50 ,$20 ,808,$29 ,$5 ,1,$13 ,$49 ,$16 
641,7/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,559,$43 ,$0 ,1,$31 ,$43 ,$12 
712,7/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Iowa,Decaf,$20 ,$30 ,$20 ,$50 ,$23 ,605,$31 ,$7 ,1,$12 ,$54 ,$19 
319,7/1/12,Small Market,Central,Beans,Coffee,Amaretto,Iowa,Regular,$20 ,$40 ,$30 ,$60 ,$25 ,854,$36 ,$7 ,1,$17 ,$61 ,$19 
712,7/1/12,Small Market,Central,Beans,Coffee,Colombian,Iowa,Regular,$30 ,$40 ,$20 ,$70 ,$34 ,"1,010",$41 ,$10 ,1,$9 ,$75 ,$32 
816,7/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,$50 ,$70 ,$10 ,$120 ,$59 ,338,$82 ,$53 ,1,($1),$141 ,$83 
417,7/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Missouri,Decaf,$100 ,$40 ,$0 ,$140 ,$120 ,"1,334",$49 ,$37 ,1,($12),$169 ,$61 
636,7/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Missouri,Regular,$30 ,$60 ,$30 ,$90 ,$44 ,258,$59 ,$14 ,1,$17 ,$103 ,$42 
816,7/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Missouri,Regular,$30 ,$40 ,$0 ,$70 ,$40 ,219,$49 ,$15 ,1,$1 ,$89 ,$48 
816,7/1/12,Small Market,Central,Leaves,Tea,Green Tea,Missouri,Regular,$30 ,$40 ,$0 ,$70 ,$36 ,252,$46 ,$13 ,1,$0 ,$82 ,$46 
573,7/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Missouri,Regular,$40 ,$60 ,$40 ,$100 ,$35 ,894,$52 ,$9 ,1,$32 ,$87 ,$20 
314,7/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Missouri,Decaf,$40 ,$70 ,$50 ,$110 ,$39 ,845,$57 ,$10 ,1,$35 ,$96 ,$22 
314,7/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Missouri,Decaf,$60 ,$70 ,$40 ,$130 ,$60 ,"1,070",$72 ,$18 ,1,$32 ,$132 ,$40 
636,7/1/12,Small Market,Central,Beans,Coffee,Colombian,Missouri,Regular,$80 ,$90 ,$40 ,$170 ,$76 ,613,$93 ,$28 ,1,$31 ,$169 ,$62 
740,7/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,$10 ,$20 ,$20 ,$30 ,$18 ,486,$26 ,$5 ,1,$9 ,$44 ,$17 
614,7/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Ohio,Decaf,$10 ,$40 ,$40 ,$50 ,$23 ,868,$34 ,$6 ,1,$16 ,$57 ,$18 
740,7/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Ohio,Regular,$90 ,$160 ,$100 ,$250 ,$114 ,822,$172 ,$37 ,1,$104 ,$286 ,$68 
513,7/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Ohio,Regular,$120 ,$170 ,$110 ,$290 ,$141 ,692,$195 ,$43 ,1,$128 ,$336 ,$67 
216,7/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Ohio,Regular,$160 ,$180 ,$120 ,$340 ,$145 ,"1,304",$146 ,$40 ,1,$81 ,$291 ,$65 
513,7/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Ohio,Decaf,$50 ,$80 ,$30 ,$130 ,$51 ,419,$64 ,$19 ,1,$11 ,$115 ,$53 
614,7/1/12,Major Market,Central,Beans,Coffee,Amaretto,Ohio,Regular,$40 ,$70 ,$40 ,$110 ,$47 ,420,$63 ,$15 ,1,$20 ,$110 ,$43 
513,7/1/12,Major Market,Central,Beans,Coffee,Colombian,Ohio,Regular,$30 ,$50 ,$30 ,$80 ,$34 ,432,$51 ,$10 ,1,$18 ,$85 ,$33 
330,7/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,$40 ,$50 ,$0 ,$90 ,$39 ,517,$56 ,$36 ,1,($9),$95 ,$65 
920,7/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,$30 ,$60 ,$40 ,$90 ,$39 ,380,$65 ,$12 ,1,$29 ,$104 ,$36 
262,7/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,$50 ,$70 ,$60 ,$120 ,$59 ,870,$85 ,$16 ,1,$58 ,$144 ,$27 
920,7/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Wisconsin,Regular,$30 ,$40 ,$10 ,$70 ,$36 ,462,$54 ,$11 ,1,$21 ,$90 ,$33 
608,7/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Wisconsin,Regular,$40 ,$50 ,$0 ,$90 ,$47 ,622,$66 ,$42 ,1,($6),$113 ,$72 
608,7/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,$90 ,$130 ,$90 ,$220 ,$86 ,"1,081",$103 ,$26 ,1,$56 ,$189 ,$47 
920,7/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,$50 ,$80 ,$60 ,$130 ,$50 ,587,$65 ,$16 ,1,$36 ,$115 ,$29 
920,7/1/12,Small Market,Central,Beans,Coffee,Amaretto,Wisconsin,Regular,$60 ,$70 ,$20 ,$130 ,$59 ,403,$74 ,$22 ,1,$18 ,$133 ,$56 
262,7/1/12,Small Market,Central,Beans,Coffee,Colombian,Wisconsin,Regular,$130 ,$180 ,$60 ,$310 ,$124 ,717,$173 ,$112 ,1,$32 ,$297 ,$141 
920,7/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Wisconsin,Decaf,$100 ,$130 ,$80 ,$230 ,$97 ,575,$130 ,$32 ,1,$71 ,$227 ,$59 
203,7/1/12,Small Market,East,Leaves,Tea,Darjeeling,Connecticut,Regular,$30 ,$60 ,$50 ,$90 ,$35 ,894,$52 ,$9 ,1,$32 ,$87 ,$20 
860,7/1/12,Small Market,East,Leaves,Tea,Green Tea,Connecticut,Regular,$20 ,$30 ,$20 ,$50 ,$20 ,814,$31 ,$5 ,1,$15 ,$51 ,$16 
959,7/1/12,Small Market,East,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,$50 ,$80 ,$40 ,$130 ,$76 ,613,$93 ,$28 ,1,$32 ,$169 ,$61 
959,7/1/12,Small Market,East,Leaves,Herbal Tea,Mint,Connecticut,Decaf,$40 ,$60 ,$40 ,$100 ,$60 ,"1,070",$72 ,$18 ,1,$33 ,$132 ,$39 
860,7/1/12,Small Market,East,Beans,Espresso,Caffe Mocha,Connecticut,Regular,$40 ,$70 ,$20 ,$110 ,$47 ,622,$66 ,$42 ,1,($5),$113 ,$71 
203,7/1/12,Small Market,East,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,$40 ,$50 ,$20 ,$90 ,$43 ,388,$57 ,$14 ,1,$16 ,$100 ,$41 
203,7/1/12,Small Market,East,Beans,Coffee,Colombian,Connecticut,Regular,$80 ,$130 ,$90 ,$210 ,$90 ,"1,148",$135 ,$29 ,1,$75 ,$225 ,$60 
386,7/1/12,Major Market,East,Leaves,Tea,Darjeeling,Florida,Regular,$40 ,$70 ,$50 ,$110 ,$45 ,885,$65 ,$12 ,1,$41 ,$110 ,$24 
954,7/1/12,Major Market,East,Leaves,Tea,Green Tea,Florida,Regular,$60 ,$90 ,$70 ,$150 ,$59 ,870,$85 ,$16 ,1,$58 ,$144 ,$27 
863,7/1/12,Major Market,East,Leaves,Herbal Tea,Chamomile,Florida,Decaf,$30 ,$50 ,$30 ,$80 ,$50 ,587,$65 ,$16 ,1,$36 ,$115 ,$29 
904,7/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,Florida,Decaf,$40 ,$60 ,$30 ,$100 ,$59 ,403,$74 ,$22 ,1,$19 ,$133 ,$55 
904,7/1/12,Major Market,East,Leaves,Herbal Tea,Mint,Florida,Decaf,$60 ,$80 ,$50 ,$140 ,$86 ,"1,081",$103 ,$26 ,1,$55 ,$189 ,$48 
386,7/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,Florida,Regular,$110 ,$180 ,$60 ,$290 ,$124 ,717,$173 ,$112 ,1,$32 ,$297 ,$141 
863,7/1/12,Major Market,East,Beans,Espresso,Decaf Espresso,Florida,Decaf,$90 ,$130 ,$80 ,$220 ,$97 ,575,$130 ,$32 ,1,$71 ,$227 ,$59 
904,7/1/12,Major Market,East,Beans,Coffee,Colombian,Florida,Regular,$100 ,$170 ,$120 ,$270 ,$114 ,822,$172 ,$37 ,1,$104 ,$286 ,$68 
727,7/1/12,Major Market,East,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,$130 ,$180 ,$130 ,$310 ,$141 ,692,$195 ,$43 ,1,$129 ,$336 ,$66 
413,7/1/12,Major Market,East,Leaves,Tea,Darjeeling,Massachusetts,Regular,$20 ,$40 ,$30 ,$60 ,$23 ,868,$34 ,$6 ,1,$16 ,$57 ,$18 
339,7/1/12,Major Market,East,Leaves,Tea,Green Tea,Massachusetts,Regular,$10 ,$30 ,$20 ,$40 ,$18 ,486,$26 ,$5 ,1,$9 ,$44 ,$17 
978,7/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,Massachusetts,Decaf,$30 ,$50 ,$20 ,$80 ,$51 ,419,$64 ,$19 ,1,$11 ,$115 ,$53 
978,7/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,Massachusetts,Regular,$30 ,$70 ,$20 ,$100 ,$39 ,560,$72 ,$36 ,1,$7 ,$111 ,$65 
617,7/1/12,Major Market,East,Beans,Espresso,Regular Espresso,Massachusetts,Regular,$130 ,$150 ,$100 ,$280 ,$145 ,"1,304",$146 ,$40 ,1,$81 ,$291 ,$65 
508,7/1/12,Major Market,East,Beans,Coffee,Colombian,Massachusetts,Regular,$40 ,$590 ,$560 ,$630 ,$52 ,"-1,493",$613 ,$17 ,1,$564 ,$665 ,$49 
603,7/1/12,Small Market,East,Leaves,Tea,Darjeeling,New Hampshire,Regular,$20 ,$40 ,$30 ,$60 ,$25 ,854,$36 ,$7 ,1,$17 ,$61 ,$19 
603,7/1/12,Small Market,East,Leaves,Tea,Green Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,559,$43 ,$0 ,1,$31 ,$43 ,$12 
603,7/1/12,Small Market,East,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,$20 ,$40 ,$10 ,$60 ,$36 ,252,$46 ,$13 ,1,$0 ,$82 ,$46 
603,7/1/12,Small Market,East,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,$50 ,$80 ,$10 ,$130 ,$59 ,338,$82 ,$53 ,1,($1),$141 ,$83 
603,7/1/12,Small Market,East,Beans,Espresso,Regular Espresso,New Hampshire,Regular,$30 ,$50 ,$10 ,$80 ,$40 ,219,$49 ,$15 ,1,$0 ,$89 ,$49 
603,7/1/12,Small Market,East,Beans,Coffee,Amaretto,New Hampshire,Regular,$50 ,$90 ,$70 ,$140 ,$61 ,329,$90 ,$19 ,1,$49 ,$151 ,$41 
603,7/1/12,Small Market,East,Beans,Coffee,Colombian,New Hampshire,Regular,$60 ,$90 ,$60 ,$150 ,$64 ,467,$96 ,$21 ,1,$43 ,$160 ,$53 
212,7/1/12,Major Market,East,Leaves,Tea,Darjeeling,New York,Regular,$130 ,$200 ,$160 ,$330 ,$127 ,"1,007",$185 ,$35 ,1,$138 ,$312 ,$47 
518,7/1/12,Major Market,East,Leaves,Tea,Earl Grey,New York,Regular,$110 ,$160 ,$120 ,$270 ,$104 ,952,$152 ,$29 ,1,$111 ,$256 ,$41 
315,7/1/12,Major Market,East,Leaves,Tea,Green Tea,New York,Regular,$90 ,$150 ,$120 ,$240 ,$94 ,608,$136 ,$26 ,1,$98 ,$230 ,$38 
516,7/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,New York,Decaf,$200 ,$410 ,$310 ,$610 ,$270 ,"1,781",$523 ,$102 ,1,$388 ,$793 ,$135 
716,7/1/12,Major Market,East,Leaves,Herbal Tea,Mint,New York,Decaf,$190 ,($40),($110),$150 ,$260 ,"3,076",($62),$80 ,1,($164),$198 ,$102 
585,7/1/12,Major Market,East,Beans,Espresso,Regular Espresso,New York,Regular,$250 ,$280 ,$190 ,$530 ,$266 ,"1,355",$280 ,$74 ,1,$182 ,$546 ,$98 
347,7/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,New York,Regular,$150 ,($80),($240),$70 ,$162 ,"2,321",($85),$147 ,1,($266),$77 ,$181 
845,7/1/12,Major Market,East,Beans,Coffee,Colombian,New York,Regular,$340 ,$520 ,$370 ,$860 ,$364 ,"2,654",$548 ,$127 ,1,$370 ,$912 ,$178 
318,7/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,Louisiana,Decaf,$70 ,$110 ,$90 ,$180 ,$59 ,870,$85 ,$16 ,1,$58 ,$144 ,$27 
318,7/1/12,Small Market,South,Beans,Coffee,Colombian,Louisiana,Regular,$50 ,$70 ,$50 ,$120 ,$40 ,843,$59 ,$11 ,1,$36 ,$99 ,$23 
318,7/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,Louisiana,Decaf,$40 ,$60 ,$40 ,$100 ,$46 ,587,$60 ,$15 ,1,$32 ,$106 ,$28 
318,7/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,Louisiana,Decaf,$70 ,$90 ,$40 ,$160 ,$76 ,613,$93 ,$28 ,1,$31 ,$169 ,$62 
985,7/1/12,Small Market,South,Beans,Espresso,Caffe Latte,Louisiana,Regular,$40 ,$50 ,$0 ,$90 ,$47 ,-395,$66 ,$42 ,1,($6),$113 ,$72 
225,7/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,Louisiana,Regular,$30 ,$50 ,$30 ,$80 ,$39 ,380,$65 ,$12 ,1,$30 ,$104 ,$35 
225,7/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,$30 ,$40 ,$20 ,$70 ,$36 ,462,$54 ,$11 ,1,$21 ,$90 ,$33 
505,7/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,$150 ,$60 ,$10 ,$210 ,$120 ,"1,334",$49 ,$37 ,1,($11),$169 ,$60 
505,7/1/12,Small Market,South,Beans,Coffee,Colombian,New Mexico,Regular,$80 ,$120 ,$70 ,$200 ,$64 ,467,$96 ,$21 ,1,$44 ,$160 ,$52 
505,7/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,$20 ,$30 ,$20 ,$50 ,$25 ,854,$36 ,$7 ,1,$17 ,$61 ,$19 
505,7/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,$30 ,$40 ,$20 ,$70 ,$34 ,"1,010",$41 ,$10 ,1,$10 ,$75 ,$31 
505,7/1/12,Small Market,South,Beans,Espresso,Caffe Latte,New Mexico,Regular,$30 ,$40 ,$10 ,$70 ,$40 ,-258,$49 ,$15 ,1,$1 ,$89 ,$48 
505,7/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,New Mexico,Regular,$50 ,$70 ,$0 ,$120 ,$59 ,338,$82 ,$53 ,1,($1),$141 ,$83 
505,7/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,$30 ,$50 ,$20 ,$80 ,$44 ,258,$59 ,$14 ,1,$18 ,$103 ,$41 
405,7/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,$20 ,$50 ,$40 ,$70 ,$23 ,868,$34 ,$6 ,1,$16 ,$57 ,$18 
580,7/1/12,Small Market,South,Beans,Coffee,Colombian,Oklahoma,Regular,$50 ,$60 ,$40 ,$110 ,$41 ,592,$53 ,$13 ,1,$28 ,$94 ,$25 
405,7/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,$110 ,$180 ,$60 ,$290 ,$124 ,717,$173 ,$112 ,1,$32 ,$297 ,$141 
405,7/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,$50 ,$80 ,$30 ,$130 ,$59 ,403,$74 ,$22 ,1,$19 ,$133 ,$55 
580,7/1/12,Small Market,South,Beans,Espresso,Caffe Latte,Oklahoma,Regular,$120 ,$160 ,$110 ,$280 ,$141 ,-942,$195 ,$43 ,1,$128 ,$336 ,$67 
918,7/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,$10 ,$20 ,$20 ,$30 ,$18 ,486,$26 ,$5 ,1,$9 ,$44 ,$17 
580,7/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,$90 ,$150 ,$100 ,$240 ,$114 ,822,$172 ,$37 ,1,$103 ,$286 ,$69 
325,7/1/12,Major Market,South,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,$100 ,$140 ,$110 ,$240 ,$87 ,564,$112 ,$28 ,1,$71 ,$199 ,$41 
430,7/1/12,Major Market,South,Beans,Coffee,Colombian,Texas,Regular,$320 ,$380 ,$290 ,$700 ,$260 ,"1,319",$307 ,$80 ,1,$206 ,$567 ,$101 
281,7/1/12,Major Market,South,Leaves,Herbal Tea,Lemon,Texas,Decaf,$30 ,$50 ,$30 ,$80 ,$34 ,432,$51 ,$10 ,1,$19 ,$85 ,$32 
903,7/1/12,Major Market,South,Leaves,Herbal Tea,Chamomile,Texas,Decaf,$40 ,$60 ,$30 ,$100 ,$47 ,420,$63 ,$15 ,1,$20 ,$110 ,$43 
281,7/1/12,Major Market,South,Beans,Espresso,Caffe Latte,Texas,Regular,$40 ,$70 ,$40 ,$110 ,$52 ,-456,$79 ,$17 ,1,$30 ,$131 ,$49 
210,7/1/12,Major Market,South,Beans,Espresso,Caffe Mocha,Texas,Regular,$80 ,$140 ,$120 ,$220 ,$104 ,952,$152 ,$29 ,1,$112 ,$256 ,$40 
832,7/1/12,Major Market,South,Beans,Espresso,Decaf Espresso,Texas,Decaf,$80 ,$110 ,$90 ,$190 ,$94 ,608,$136 ,$26 ,1,$98 ,$230 ,$38 
435,7/1/12,Small Market,West,Beans,Coffee,Amaretto,Utah,Regular,$70 ,$90 ,$60 ,$160 ,$60 ,"1,070",$72 ,$18 ,1,$32 ,$132 ,$40 
801,7/1/12,Small Market,West,Beans,Coffee,Colombian,Utah,Regular,$50 ,$70 ,$40 ,$120 ,$43 ,388,$57 ,$14 ,1,$16 ,$100 ,$41 
435,7/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Utah,Decaf,$50 ,$80 ,$60 ,$130 ,$61 ,329,$90 ,$19 ,1,$48 ,$151 ,$42 
435,7/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Utah,Decaf,$50 ,$90 ,$60 ,$140 ,$64 ,467,$96 ,$21 ,1,$44 ,$160 ,$52 
801,7/1/12,Small Market,West,Leaves,Herbal Tea,Mint,Utah,Decaf,$100 ,$40 ,($10),$140 ,$120 ,"1,334",$49 ,$37 ,1,($12),$169 ,$61 
435,7/1/12,Small Market,West,Leaves,Tea,Darjeeling,Utah,Regular,$30 ,$60 ,$10 ,$90 ,$59 ,338,$82 ,$53 ,1,$0 ,$141 ,$82 
435,7/1/12,Small Market,West,Leaves,Tea,Earl Grey,Utah,Regular,$20 ,$50 ,$30 ,$70 ,$44 ,258,$59 ,$14 ,1,$17 ,$103 ,$42 
435,7/1/12,Small Market,West,Leaves,Tea,Green Tea,Utah,Regular,$20 ,$40 ,$20 ,$60 ,$40 ,219,$49 ,$15 ,1,$1 ,$89 ,$48 
435,7/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,$90 ,$120 ,$70 ,$210 ,$76 ,613,$93 ,$28 ,1,$31 ,$169 ,$62 
801,7/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Utah,Regular,$30 ,$60 ,$50 ,$90 ,$39 ,845,$57 ,$10 ,1,$36 ,$96 ,$21 
801,7/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Utah,Regular,$40 ,$60 ,$40 ,$100 ,$46 ,587,$60 ,$15 ,1,$32 ,$106 ,$28 
801,7/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Utah,Decaf,$30 ,$50 ,$40 ,$80 ,$35 ,894,$52 ,$9 ,1,$31 ,$87 ,$21 
209,7/1/12,Major Market,West,Beans,Coffee,Amaretto,California,Regular,$190 ,($90),($150),$100 ,$154 ,"1,832",($67),$49 ,1,($138),$87 ,$71 
707,7/1/12,Major Market,West,Beans,Coffee,Colombian,California,Regular,$450 ,$690 ,$530 ,"$1,140 ",$364 ,"2,654",$548 ,$127 ,1,$370 ,$912 ,$178 
805,7/1/12,Major Market,West,Leaves,Herbal Tea,Chamomile,California,Decaf,$100 ,$170 ,$150 ,$270 ,$127 ,"1,007",$185 ,$35 ,1,$139 ,$312 ,$46 
650,7/1/12,Major Market,West,Leaves,Herbal Tea,Lemon,California,Decaf,$220 ,$270 ,$200 ,$490 ,$260 ,"1,319",$307 ,$80 ,1,$205 ,$567 ,$102 
831,7/1/12,Major Market,West,Leaves,Herbal Tea,Mint,California,Decaf,$70 ,$100 ,$70 ,$170 ,$87 ,564,$112 ,$28 ,1,$72 ,$199 ,$40 
562,7/1/12,Major Market,West,Leaves,Tea,Darjeeling,California,Regular,$60 ,$110 ,$100 ,$170 ,$104 ,952,$152 ,$29 ,1,$112 ,$256 ,$40 
831,7/1/12,Major Market,West,Leaves,Tea,Earl Grey,California,Regular,$60 ,$90 ,$80 ,$150 ,$94 ,608,$136 ,$26 ,1,$98 ,$230 ,$38 
415,7/1/12,Major Market,West,Leaves,Tea,Green Tea,California,Regular,$30 ,$50 ,$20 ,$80 ,$52 ,668,$79 ,$17 ,1,$30 ,$131 ,$49 
707,7/1/12,Major Market,West,Beans,Coffee,Decaf Irish Cream,California,Decaf,$290 ,($40),($150),$250 ,$238 ,"2,797",($36),$78 ,1,($157),$202 ,$121 
818,7/1/12,Major Market,West,Beans,Espresso,Caffe Latte,California,Regular,$250 ,$260 ,$170 ,$510 ,$266 ,"1,819",$266 ,$74 ,1,$167 ,$532 ,$99 
562,7/1/12,Major Market,West,Beans,Espresso,Caffe Mocha,California,Regular,$150 ,$220 ,$60 ,$370 ,$162 ,943,$225 ,$147 ,1,$45 ,$387 ,$180 
650,7/1/12,Major Market,West,Beans,Espresso,Decaf Espresso,California,Decaf,$270 ,$380 ,$260 ,$650 ,$291 ,"1,742",$387 ,$96 ,1,$259 ,$678 ,$128 
775,7/1/12,Small Market,West,Beans,Coffee,Colombian,Nevada,Regular,$40 ,$60 ,$20 ,$100 ,$36 ,252,$46 ,$13 ,1,($1),$82 ,$47 
775,7/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,$130 ,$210 ,$70 ,$340 ,$162 ,943,$225 ,$147 ,1,$45 ,$387 ,$180 
775,7/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Nevada,Decaf,$200 ,$290 ,$200 ,$490 ,$238 ,"1,190",$329 ,$78 ,1,$208 ,$567 ,$121 
775,7/1/12,Small Market,West,Leaves,Herbal Tea,Mint,Nevada,Decaf,$130 ,$200 ,$150 ,$330 ,$154 ,833,$222 ,$49 ,1,$150 ,$376 ,$72 
702,7/1/12,Small Market,West,Leaves,Tea,Darjeeling,Nevada,Regular,$190 ,$270 ,$190 ,$460 ,$291 ,"1,742",$387 ,$96 ,1,$258 ,$678 ,$129 
775,7/1/12,Small Market,West,Leaves,Tea,Earl Grey,Nevada,Regular,$170 ,$190 ,$130 ,$360 ,$266 ,"1,819",$266 ,$74 ,1,$168 ,$532 ,$98 
702,7/1/12,Small Market,West,Leaves,Tea,Green Tea,Nevada,Regular,$170 ,($170),($250),$0 ,$270 ,"5,230",($270),$102 ,1,($378),$27 ,$135 
775,7/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,$40 ,$50 ,$30 ,$90 ,$34 ,"1,010",$41 ,$10 ,1,$9 ,$75 ,$32 
702,7/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Nevada,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,559,$43 ,$0 ,1,$32 ,$43 ,$11 
775,7/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Nevada,Regular,$20 ,$30 ,$20 ,$50 ,$25 ,854,$36 ,$7 ,1,$17 ,$61 ,$19 
702,7/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Nevada,Decaf,$10 ,$30 ,$20 ,$40 ,$20 ,808,$29 ,$5 ,1,$12 ,$49 ,$17 
971,7/1/12,Small Market,West,Beans,Coffee,Amaretto,Oregon,Regular,$40 ,$70 ,$20 ,$110 ,$39 ,517,$56 ,$36 ,1,($10),$95 ,$66 
971,7/1/12,Small Market,West,Beans,Coffee,Colombian,Oregon,Regular,$40 ,$70 ,$20 ,$110 ,$39 ,478,$55 ,$12 ,1,$0 ,$94 ,$55 
503,7/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,$20 ,$40 ,$40 ,$60 ,$30 ,829,$44 ,$8 ,1,$24 ,$74 ,$20 
503,7/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Oregon,Decaf,$30 ,$50 ,$30 ,$80 ,$41 ,592,$53 ,$13 ,1,$27 ,$94 ,$26 
